WKT,nama,deskripsi
"POLYGON ((106.8894395 -6.3015054, 106.8893912 -6.3026891, 106.8895039 -6.3027318, 106.8904587 -6.3026571, 106.8903783 -6.3023905, 106.8902978 -6.3018893, 106.8905124 -6.301628, 106.8903139 -6.3015374, 106.8894395 -6.3015054))",taman mini,
