WKT,nama,deskripsi
"POLYGON ((106.7983103 -6.2145958, 106.7981815 -6.2177102, 106.7984819 -6.2206539, 106.8003702 -6.2216352, 106.8026876 -6.2223605, 106.8038034 -6.2236403, 106.8048334 -6.2247069, 106.8062925 -6.2236403, 106.8087816 -6.2218485, 106.8083095 -6.2209952, 106.8083095 -6.2193314, 106.8083095 -6.2160464, 106.80758 -6.2158757, 106.8062496 -6.2154917, 106.8062067 -6.2143398, 106.8061209 -6.2128893, 106.8043184 -6.2131879, 106.8020868 -6.2136572, 106.8000269 -6.2141692, 106.7983103 -6.2145958))",Gelora Bung karno,
